2019-09-04 19:05:08,934 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-ADMIN-REQUESTOR
2019-09-04 19:05:08,934 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-ADMIN-RESTOREPOINT
2019-09-04 19:05:08,934 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-ADMIN-SECURITY-CORSPOLICY
2019-09-04 19:05:08,934 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-ADMIN-SYSTEM-AUTHPOLICIES
2019-09-04 19:05:08,934 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-ADMIN-SYSTEM-SETTINGS
2019-09-04 19:05:08,934 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-ADMIN-TOGGLE
2019-09-04 19:05:08,934 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-MOBILE-
2019-09-04 19:05:08,934 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-REPOSITORY
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-SECURITYVAUTILITY
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR DATA-SYSTEMOPERATIONS
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR EMBED-CUSTOMFIELDS
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR GENERAL-
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR LINK-FOLDER
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR PEGA-LANDING
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR PEGAACCEL-CEPSETUP
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR RULE-
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR RULE-ACCESS-ROLE-OBJ
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR RULE-ACCESS-WHEN
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR RULE-APPLICATION
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR RULE-CONNECT-JMS
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR RULE-CONNECT-MQ
2019-09-04 19:05:08,935 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR SYSTEM-CACHE-
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR SYSTEM-LOCKS
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR SYSTEM-QUEUE-
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR SYSTEM-USER-DASHBOARD
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR SYSTEM-USER-RECENTS
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:ADMINISTRATOR WORK-
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER @BASECLASS
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER ASSIGN-
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER CODE-
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ADHOCNOTES
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ADMIN-CALENDAR
